ID;Edad;Sexo;Estado_Civil;Numero_Hijos;Nivel_Educativo;Zona_Vivienda;Estrato;Sector;Tamaño_Empresa;Trabajo_Turnos;Tipo_Contrato;Horas_Semana;Ingreso;Tipo_Cargo;Personas_Cargo;Años_Experiencia;Antiguedad_Cargo;Modalidad;Horas_Traslado;Horas_Formacion;CT1;CT2;CT3;PT1;PT2;PT3;PT4;CL1;CL2;CL3;CL4;CL5;CL6;CL7;AC1;AC2;AC3;CR1;CR2;CR3;CR4;CoR1;CoR2;CoR3;GC1;GC2;GC3;GC4;SM1;SM2;SM3;SM4;SM5;SAT1;SAT2;SAT3;SAT4;SAT5;SAT6;SAT7;SAT8;SAT9;IR1;IR2;IR3;IR4;FT1;FT2;FT3;FT4;FT5;TF1;TF2;TF3;TF4;TF5;BU1;BU2;BU3;BU4;BU5;BU6;BU7;BU8;BU9;BU10;BU11;BU12;BP1;BP2;BP3;BP4;BP5;BP6;BP7;BP8;BP9;BP10;SOM1;SOM2;SOM3;SOM4;SOM5;DL1;DL2;DL3;DL4;DL5;DL6;DL7;DL8;CT_prom;PT_prom;CL_prom;AC_prom;CR_prom;CoR_prom;GC_prom;SM_prom;SAT_prom;IR_prom;FT_prom;TF_prom;BU_prom;BP_prom;SOM_prom;DL_prom
340;54;Hombre;Soltero;2;Posgrado;Urbana;5;Público;Entre 10 y 50 empleados;Si;Otro;58;Entre 1 y 3 SMLV;Administrativo;No;Entre 15 a 20;Entre 3 y 7 años;Presencial;Entre 1 y 2 horas;17;1;1;1;4;5;5;5;2;2;2;2;3;1;2;3;3;3;5;5;4;4;2;2;3;1;2;3;3;2;1;2;2;2;4;6;4;6;4;2;4;6;6;2;2;6;6;3;2;2;2;2;4;6;4;5;6;3;3;3;4;3;4;3;4;4;4;4;4;3;3;2;3;3;4;3;3;3;4;4;6;6;6;6;5;6;5;5;5;5;6;5;1;4.75;2;3;4.5;2.333333333;2.25;1.8;4.666666667;4;2.2;5;3.583333333;3.1;5.6;5.25
341;44;Mujer;Soltero;Sin hijos;Bachiller;Urbana;3;Público;Entre 200 y 500 empleados;No;Carrera;49;Entre 1 y 3 SMLV;Operativo;No;Más de 25;Entre 1 y 3 años;Presencial;Más de 3 horas;58;4;3;3;2;2;2;2;5;4;5;5;5;4;4;5;4;5;4;5;5;5;1;1;1;4;3;4;5;4;4;5;4;4;6;5;4;4;6;4;4;6;2;6;6;4;2;4;4;2;4;6;6;6;4;4;4;2;2;1;1;1;2;2;2;2;2;2;2;6;7;6;7;7;7;7;7;6;7;3;2;1;1;1;1;1;1;1;1;1;2;1;3.333333333;2;4.571428571;4.666666667;4.75;1;4;4.2;4.555555556;4.5;4;4.8;1.75;6.7;1.6;1.125
342;37;Mujer;Casado;2;Profesional;Urbana;5;Público;Entre 200 y 500 empleados;No;Provisionalidad;48;Entre 1 y 3 SMLV;Administrativo;No;Entre 10 a 15;Entre 1 y 3 años;Presencial;Menos de 1 hora;6;3;3;3;4;4;4;4;3;2;2;2;2;2;3;3;3;4;5;4;5;5;3;3;4;3;3;3;3;3;3;2;3;3;6;4;6;4;3;4;4;4;4;2;4;4;4;3;3;4;2;4;2;2;2;4;2;4;5;4;5;5;3;4;5;5;5;4;5;4;4;4;4;4;5;4;3;3;5;6;4;4;5;6;5;4;5;6;6;6;6;5;3;4;2.285714286;3.333333333;4.75;3.333333333;3;2.8;4.333333333;3.5;3.2;2.4;4.5;4;5;5.375
343;38;Mujer;Casado;1;Posgrado;Urbana;2;Mixto;Más de 500 empleados;No;Carrera;40;Menos de 1 SMLV;Administrativo;No;Entre 1 a 5;Entre 1 y 3 años;Presencial;Entre 1 y 2 horas;94;3;2;3;3;4;3;3;4;5;4;4;3;4;4;2;3;3;4;5;5;4;3;3;3;3;3;3;3;4;2;2;2;4;7;7;5;7;7;7;7;7;7;5;3;1;3;2;3;2;4;2;2;4;2;4;2;3;3;3;3;2;3;2;3;3;4;2;2;6;7;6;7;7;6;6;7;7;7;2;3;4;4;2;4;3;3;3;5;3;3;2;2.666666667;3.25;4;2.666666667;4.5;3;3;2.8;6.777777778;3;2.6;2.8;2.75;6.6;3;3.25
344;55;Hombre;Unión libre;Sin hijos;Tecnológico;Urbana;4;Público;Más de 500 empleados;No;Presentación de servicios;42;Entre 1 y 3 SMLV;Operativo;No;Entre 1 a 5;Menos de 1 año;Presencial;Entre 1 y 2 horas;14;3;4;5;3;3;2;2;3;4;5;3;3;3;4;4;4;4;5;5;5;5;2;2;2;3;3;2;3;3;3;4;3;5;7;5;5;5;7;5;7;5;7;5;3;3;3;2;2;4;4;2;2;2;4;3;2;1;1;1;1;1;1;1;1;1;1;1;1;6;7;7;6;6;7;6;7;7;6;2;2;3;2;2;2;3;5;2;3;3;3;4;4;2.5;3.571428571;4;5;2;2.75;3.6;5.888888889;3.5;2.8;2.6;1;6.5;2.2;3.125
345;48;Hombre;Soltero;2;Profesional;Urbana;4;Público;Entre 50 y 200 empleados;Si;Presentación de servicios;50;Entre 1 y 3 SMLV;Administrativo;No;Entre 10 a 15;Entre 3 y 7 años;Presencial;Menos de 1 hora;26;3;3;3;1;1;1;1;3;3;3;3;3;3;3;4;3;3;4;5;5;5;1;2;2;2;2;2;2;2;2;2;2;1;5;6;6;6;7;6;5;5;5;5;4;2;2;3;1;1;3;1;3;3;1;3;3;2;2;2;2;2;2;2;2;2;2;2;3;7;6;5;6;5;6;6;6;5;5;2;1;1;1;2;2;2;2;1;1;1;3;3;3;1;3;3.333333333;4.75;1.666666667;2;1.8;5.666666667;3.25;1.8;2.6;2.083333333;5.7;1.4;1.875
346;47;Hombre;Soltero;1;Profesional;Urbana;2;Público;Entre 200 y 500 empleados;No;Otro;49;Entre 1 y 3 SMLV;Administrativo;No;Entre 10 a 15;Entre 1 y 3 años;Presencial;Entre 1 y 2 horas;4;5;4;5;1;1;1;2;4;3;4;4;4;4;4;4;5;4;4;4;5;4;2;2;2;4;3;3;3;1;3;3;2;2;5;5;4;5;6;5;6;6;5;5;3;2;2;3;1;1;1;3;3;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;6;6;6;6;6;6;6;6;7;6;4;2;3;3;3;1;1;2;1;1;3;1;2;4.666666667;1.25;3.857142857;4.333333333;4.25;2;3.25;2.2;5.222222222;3;1.8;1.8;1;6.1;3;1.5
347;51;Hombre;Unión libre;2;Técnico;Urbana;3;Público;Entre 50 y 200 empleados;No;Presentación de servicios;42;Entre 1 y 3 SMLV;Operativo;No;Entre 5 a 10;Más de 10 años;Presencial;Menos de 1 hora;4;4;4;4;3;2;2;3;5;4;4;4;4;5;5;2;1;2;4;5;4;5;2;2;2;3;4;5;4;3;2;3;3;3;5;6;5;5;4;5;7;5;5;7;3;3;1;2;1;3;3;3;2;3;3;3;3;1;1;2;1;1;1;1;1;1;1;2;1;7;7;7;7;7;7;6;7;6;6;4;2;3;2;3;1;1;1;2;1;1;1;1;4;2.5;4.428571429;1.666666667;4.5;2;4;2.8;5.222222222;3.5;2.4;2.8;1.166666667;6.7;2.8;1.125
348;21;Mujer;Casado;2;Posgrado;Urbana;4;Público;Entre 200 y 500 empleados;No;Presentación de servicios;47;Entre 1 y 3 SMLV;Directivo;No;Entre 20 a 25;Entre 1 y 3 años;Presencial;Menos de 1 hora;44;3;3;4;2;3;3;3;4;3;3;4;3;4;4;3;4;3;5;4;5;5;3;2;3;3;3;2;3;4;4;4;4;4;6;4;5;6;6;6;6;4;6;4;2;2;3;4;4;2;2;2;6;4;4;6;6;1;2;1;1;2;1;1;1;3;1;2;2;4;5;5;6;5;5;5;5;5;6;1;1;1;1;1;4;3;4;4;4;5;4;4;3.333333333;2.75;3.571428571;3.333333333;4.75;2.666666667;2.75;4;5.444444444;2.75;2.8;5.2;1.5;5.1;1;4
349;44;Mujer;Soltero;Sin hijos;Posgrado;Urbana;3;Público;Entre 200 y 500 empleados;No;Carrera;51;Entre 1 y 3 SMLV;Administrativo;No;Más de 25;Entre 3 y 7 años;Presencial;Entre 1 y 2 horas;27;3;3;1;3;2;2;3;1;2;1;1;2;1;2;4;4;5;5;5;5;5;2;3;2;2;2;2;2;1;1;1;1;1;4;4;4;4;4;4;4;4;6;4;7;5;6;2;2;4;2;2;4;5;6;4;6;2;3;3;2;3;3;3;3;3;4;3;4;5;5;5;6;5;6;5;4;5;4;3;3;3;3;3;3;3;4;3;2;3;4;3;2.333333333;2.5;1.428571429;4.333333333;5;2.333333333;2;1;4.222222222;5.5;2.4;5;3;5;3;3.125
350;55;Mujer;Separado;1;Posgrado;Urbana;5;Público;Entre 200 y 500 empleados;No;Carrera;51;Entre 1 y 3 SMLV;Administrativo;Si;Entre 5 a 10;Entre 1 y 3 años;Presencial;Entre 1 y 2 horas;7;2;1;1;3;3;3;3;2;1;1;2;1;2;1;3;4;4;5;5;5;5;3;2;3;2;2;3;2;1;1;1;1;1;3;2;2;2;2;4;2;2;2;3;7;7;7;2;3;4;2;3;4;6;4;4;6;5;4;4;5;4;4;4;5;4;5;5;4;6;5;4;4;4;5;4;3;3;4;5;4;4;3;4;5;6;5;6;6;6;6;5;1.333333333;3;1.428571429;3.666666667;5;2.666666667;2.25;1;2.333333333;6;2.8;4.8;4.416666667;4.2;4;5.625
351;45;Mujer;Soltero;1;Técnico;Urbana;3;Público;Entre 200 y 500 empleados;Si;Presentación de servicios;48;Entre 1 y 3 SMLV;Operativo;No;Entre 10 a 15;Más de 10 años;Presencial;Menos de 1 hora;18;3;2;2;2;2;3;4;2;1;2;1;1;2;1;4;3;4;4;4;4;4;2;2;3;2;1;1;2;1;1;1;1;1;2;4;6;2;2;4;4;2;2;3;5;5;5;4;3;3;1;3;6;6;5;6;6;2;2;2;1;2;2;2;2;2;1;1;2;6;4;4;5;5;5;5;4;4;4;4;5;4;3;4;4;3;4;3;2;4;3;4;2.333333333;2.75;1.428571429;3.666666667;4;2.333333333;1.5;1;3.111111111;4.5;2.8;5.8;1.75;4.6;4;3.375
352;33;Mujer;Casado;2;Técnico;Rural;3;Público;Más de 500 empleados;No;Presentación de servicios;36;Entre 3 y 5 SMLV;Administrativo;No;Entre 20 a 25;Menos de 1 año;Presencial;Menos de 1 hora;2;2;1;1;4;4;3;4;3;2;2;2;1;2;2;4;3;4;4;5;4;5;2;3;3;2;1;3;2;2;3;2;1;2;4;4;4;6;4;4;4;4;4;5;4;4;2;2;4;6;4;4;6;4;4;2;4;2;3;2;2;3;2;2;2;2;1;2;3;5;5;4;5;5;5;6;6;5;5;4;3;2;3;4;2;2;2;3;3;3;4;2;1.333333333;3.75;2;3.666666667;4.5;2.666666667;2;2;4.222222222;3.75;4;4;2.166666667;5.1;3.2;2.625
353;41;Mujer;Casado;1;Profesional;Urbana;4;Público;Entre 200 y 500 empleados;No;Carrera;51;Entre 1 y 3 SMLV;Directivo;Si;Entre 1 a 5;Entre 1 y 3 años;Presencial;Entre 1 y 2 horas;2;3;4;4;3;2;2;3;3;3;4;3;3;3;4;4;4;4;4;5;5;5;2;2;1;3;2;3;3;3;3;3;2;2;6;5;6;5;6;5;6;6;5;4;2;2;2;3;2;3;3;1;2;2;2;4;4;1;1;2;2;1;2;1;1;1;1;1;2;5;7;6;6;6;6;6;5;5;6;2;1;3;1;2;3;3;3;3;2;4;3;4;3.666666667;2.5;3.285714286;4;4.75;1.666666667;2.75;2.6;5.555555556;2.5;2.4;2.8;1.333333333;5.8;1.8;3.125
354;40;Hombre;Casado;2;Profesional;Urbana;4;Mixto;Entre 200 y 500 empleados;No;Provisionalidad;42;Entre 1 y 3 SMLV;Operativo;No;Entre 1 a 5;Entre 1 y 3 años;Presencial;Entre 2 y 3 horas;14;2;3;3;4;3;3;3;3;3;2;2;3;2;3;4;4;4;5;5;5;5;4;3;3;2;3;3;3;4;3;3;4;4;7;7;7;7;7;7;5;7;5;7;1;1;1;6;4;6;4;4;4;4;2;2;4;2;1;2;2;2;1;2;1;2;1;1;1;7;7;7;7;7;7;7;6;7;7;3;2;1;2;2;3;4;4;3;3;3;4;4;2.666666667;3.25;2.571428571;4;5;3.333333333;2.75;3.6;6.555555556;2.5;4.8;3.2;1.5;6.9;2;3.5
355;37;Mujer;Soltero;2;Técnico;Urbana;4;Mixto;Entre 50 y 200 empleados;No;Provisionalidad;44;Entre 1 y 3 SMLV;Directivo;No;Entre 1 a 5;Entre 1 y 3 años;Presencial;Entre 2 y 3 horas;24;1;1;2;3;4;4;4;2;3;2;2;2;3;4;3;3;5;5;4;5;5;3;4;3;3;2;3;3;2;1;2;1;1;2;2;2;2;2;2;2;2;4;1;7;7;7;2;2;3;3;3;6;6;6;6;6;3;3;4;4;3;4;3;3;4;3;3;3;3;3;2;4;3;3;4;2;3;2;6;6;5;5;6;6;5;6;5;6;5;6;5;1.333333333;3.75;2.571428571;3.666666667;4.75;3.333333333;2.75;1.4;2.222222222;5.5;2.6;6;3.333333333;2.9;5.6;5.5
356;39;Mujer;Unión libre;1;Técnico;Urbana;4;Público;Entre 200 y 500 empleados;No;Libre nombramiento y remocion;47;Entre 1 y 3 SMLV;Administrativo;No;Entre 1 a 5;Entre 1 y 3 años;Presencial;Menos de 1 hora;10;3;3;3;2;1;1;3;4;4;4;4;2;4;4;2;3;3;4;4;4;4;2;2;2;4;4;4;4;4;4;4;3;4;6;6;6;6;5;6;5;6;5;6;3;4;2;3;3;3;3;2;2;3;3;3;2;2;1;2;2;3;1;2;2;3;2;2;2;5;5;6;6;5;5;6;5;5;6;3;2;2;3;2;1;3;3;1;4;2;3;3;3;1.75;3.714285714;2.666666667;4;2;4;3.8;5.666666667;3.75;2.8;2.6;2;5.4;2.4;2.5
357;50;Hombre;Casado;5;Técnico;Urbana;5;Público;Entre 200 y 500 empleados;No;Otro;50;Entre 1 y 3 SMLV;Operativo;No;Entre 15 a 20;Entre 1 y 3 años;Presencial;Menos de 1 hora;14;2;2;2;3;4;4;3;3;3;3;4;3;3;3;4;4;4;5;5;4;5;4;4;3;2;2;3;3;1;2;2;2;2;2;2;4;4;4;4;4;4;4;4;6;4;5;3;3;1;3;3;2;4;4;4;4;1;2;2;1;2;2;2;1;2;2;1;2;5;4;5;5;4;4;3;4;4;4;6;7;6;6;7;3;4;4;4;4;5;4;4;2;3.5;3.142857143;4;4.75;3.666666667;2.5;1.8;3.555555556;4.75;2.6;3.6;1.666666667;4.2;6.4;4
358;46;Hombre;Soltero;2;Técnico;Urbana;3;Público;Entre 200 y 500 empleados;Si;Presentación de servicios;45;Entre 1 y 3 SMLV;Administrativo;No;Entre 10 a 15;Entre 1 y 3 años;Presencial;Entre 1 y 2 horas;57;3;4;4;2;2;2;1;2;4;3;3;3;3;3;3;3;4;5;4;4;4;2;2;3;3;2;2;3;4;5;4;5;4;6;4;6;5;6;5;4;6;6;6;3;2;2;3;1;1;1;1;1;3;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;6;6;6;7;7;6;6;6;6;6;3;3;4;3;2;1;2;2;1;1;2;1;1;3.666666667;1.75;3;3.333333333;4.25;2.333333333;2.5;4.4;5.333333333;3.25;1.4;1.4;1.083333333;6.2;3;1.375
359;37;Mujer;Soltero;1;Tecnológico;Urbana;4;Público;Más de 500 empleados;No;Carrera;52;Entre 1 y 3 SMLV;Operativo;No;Entre 1 a 5;Entre 3 y 7 años;Híbrido;Más de 3 horas;43;2;2;2;5;4;4;5;2;3;2;2;1;2;3;5;4;5;4;4;4;4;4;4;4;1;1;2;1;1;1;1;1;1;2;4;4;4;6;4;4;4;6;2;4;6;6;2;3;2;2;2;4;6;6;4;4;5;5;4;4;5;4;4;5;5;5;5;4;2;3;3;3;3;2;3;4;2;2;6;7;7;6;6;4;3;3;4;4;3;2;4;2;4.5;2.142857143;4.666666667;4;4;1.25;1;4.222222222;4.5;2.2;4.8;4.583333333;2.7;6.4;3.375
360;41;Hombre;Separado;1;Posgrado;Urbana;3;Mixto;Entre 200 y 500 empleados;No;Libre nombramiento y remocion;47;Entre 1 y 3 SMLV;Administrativo;No;Entre 10 a 15;Entre 3 y 7 años;Presencial;Menos de 1 hora;14;3;3;2;3;2;3;2;3;3;3;3;4;4;3;4;5;4;4;5;3;4;3;2;2;3;3;2;3;2;2;3;3;3;6;6;6;6;5;5;6;6;5;6;3;3;2;3;3;2;3;1;3;1;3;3;1;3;2;1;2;3;3;2;2;3;2;3;3;3;4;3;3;4;4;4;4;4;4;4;3;3;4;3;1;2;2;3;1;3;3;2;2.666666667;2.5;3.285714286;4.333333333;4;2.333333333;2.75;2.6;5.666666667;3.5;2.4;2.2;2.416666667;3.7;3.4;2.125
361;47;Hombre;Casado;1;Posgrado;Urbana;4;Público;Entre 50 y 200 empleados;No;Presentación de servicios;37;Entre 3 y 5 SMLV;Administrativo;Si;Entre 5 a 10;Menos de 1 año;Presencial;Menos de 1 hora;12;2;2;2;3;3;3;3;3;3;2;2;3;3;3;5;3;4;5;5;4;5;4;4;4;2;3;2;3;3;4;3;4;3;5;6;6;6;6;5;6;6;6;6;2;3;2;4;4;2;2;2;6;4;6;2;4;2;2;2;2;2;2;2;1;2;2;3;2;6;6;5;5;5;5;6;5;6;6;3;3;3;3;3;3;2;2;1;3;1;2;2;2;3;2.714285714;4;4.75;4;2.5;3.4;5.777777778;3.25;2.8;4.4;2;5.5;3;2
362;44;Mujer;Soltero;Sin hijos;Posgrado;Urbana;3;Mixto;Entre 50 y 200 empleados;No;Otro;50;Entre 1 y 3 SMLV;Administrativo;No;Entre 5 a 10;Entre 1 y 3 años;Presencial;Entre 1 y 2 horas;32;2;2;2;5;4;4;5;2;3;3;2;3;2;3;4;4;4;5;5;5;5;3;4;3;2;2;1;2;2;2;2;2;2;6;4;6;4;4;4;5;6;4;4;4;2;6;2;2;2;4;2;2;4;2;3;3;2;2;2;2;2;2;3;3;3;2;3;2;5;5;6;5;4;6;6;5;5;5;4;5;3;4;3;3;3;3;3;4;3;2;3;2;4.5;2.571428571;4;5;3.333333333;1.75;2;4.777777778;4;2.4;2.8;2.333333333;5.2;3.8;3
363;37;Mujer;Soltero;3;Posgrado;Urbana;3;Mixto;Entre 200 y 500 empleados;No;Provisionalidad;42;Menos de 1 SMLV;Operativo;No;Entre 10 a 15;Entre 3 y 7 años;Presencial;Entre 1 y 2 horas;19;5;4;4;2;1;2;1;3;3;3;3;4;3;3;5;5;4;5;5;5;4;2;2;2;3;4;4;4;5;4;4;4;4;2;4;6;4;6;4;4;4;6;4;2;2;6;2;2;2;3;3;3;3;1;3;1;2;3;2;2;3;3;2;1;2;1;2;1;5;6;5;5;6;5;6;6;6;7;5;5;3;4;4;2;2;2;1;2;3;2;2;4.333333333;1.5;3.142857143;4.666666667;4.75;2;3.75;4.2;4.444444444;3.5;2.4;2.2;2;5.7;4.2;2
364;44;Mujer;Unión libre;2;Técnico;Urbana;4;Mixto;Más de 500 empleados;No;Presentación de servicios;48;Entre 1 y 3 SMLV;Administrativo;No;Entre 1 a 5;Menos de 1 año;Presencial;Menos de 1 hora;2;2;3;2;3;3;4;3;4;3;3;3;4;3;3;2;1;1;5;5;5;5;3;2;3;3;3;3;3;2;1;2;1;1;2;4;6;4;4;5;4;4;4;6;2;6;4;3;1;2;3;3;3;4;2;3;2;4;3;3;4;4;3;4;3;4;4;4;3;6;6;5;4;5;6;5;5;5;6;4;5;3;5;5;4;3;4;4;5;4;3;3;2.333333333;3.25;3.285714286;1.333333333;5;2.666666667;3;1.4;4.111111111;4.5;2.4;2.8;3.583333333;5.3;4.4;3.75
365;42;Mujer;Unión libre;2;Posgrado;Rural;4;Mixto;Más de 500 empleados;No;Otro;54;Entre 1 y 3 SMLV;Administrativo;Si;Menos de 1 año;Entre 1 y 3 años;Presencial;Menos de 1 hora;36;2;3;3;4;3;4;4;2;3;2;2;2;2;2;5;4;3;5;5;5;4;2;2;3;1;2;2;2;2;2;2;3;2;4;2;4;2;2;3;2;2;3;3;5;5;4;2;2;4;2;2;5;6;5;4;5;3;3;3;3;2;2;3;2;2;3;3;3;3;3;4;3;3;3;3;3;3;3;4;5;4;4;4;5;5;5;4;4;5;4;4;2.666666667;3.75;2.142857143;4;4.75;2.333333333;1.75;2.2;2.666666667;4.25;2.4;5;2.666666667;3.1;4.2;4.5
366;37;Mujer;Casado;Sin hijos;Posgrado;Urbana;3;Público;Más de 500 empleados;No;Libre nombramiento y remocion;34;Entre 1 y 3 SMLV;Administrativo;No;Entre 10 a 15;Entre 1 y 3 años;Presencial;Menos de 1 hora;17;2;1;2;5;4;5;4;1;2;2;3;2;2;2;4;3;4;4;5;5;5;3;3;2;2;1;2;1;3;4;4;3;4;6;4;4;6;4;6;6;6;4;3;5;5;7;4;4;2;4;4;6;6;6;6;6;4;3;3;4;2;3;4;4;3;4;4;4;4;4;4;4;3;5;5;3;4;5;4;4;2;4;3;4;3;3;3;3;3;3;3;1.666666667;4.5;2;3.666666667;4.75;2.666666667;1.5;3.6;5.111111111;5;3.6;6;3.5;4.1;3.4;3.125
367;47;Hombre;Casado;1;Posgrado;Urbana;2;Mixto;Entre 50 y 200 empleados;No;Libre nombramiento y remocion;43;Entre 1 y 3 SMLV;Operativo;No;Entre 20 a 25;Entre 3 y 7 años;Presencial;Entre 1 y 2 horas;17;4;3;4;5;3;3;4;2;2;1;2;2;3;1;4;4;4;4;4;4;4;2;3;2;2;2;2;2;3;3;3;2;2;6;4;5;6;4;2;4;6;4;1;5;5;5;3;3;3;3;2;5;5;6;7;5;4;4;4;3;5;3;3;4;3;5;3;4;2;2;2;2;2;2;2;2;2;2;5;5;5;5;4;6;3;5;3;4;4;5;5;3.666666667;3.75;1.857142857;4;4;2.333333333;2;2.6;4.555555556;4;2.8;5.6;3.75;2;4.8;4.375
368;41;Hombre;Soltero;6;Posgrado;Urbana;3;Público;Más de 500 empleados;No;Presentación de servicios;32;Entre 3 y 5 SMLV;Administrativo;No;Entre 10 a 15;Entre 1 y 3 años;Presencial;Menos de 1 hora;53;1;1;1;5;3;4;5;3;2;2;2;2;3;3;4;5;5;4;5;4;5;4;4;3;4;3;3;3;4;3;3;3;3;2;4;2;3;2;4;2;6;4;3;6;5;6;4;2;4;4;2;6;5;7;7;5;4;4;4;3;4;4;3;3;3;3;3;4;3;2;3;3;3;3;2;3;2;3;3;2;3;3;2;4;5;5;5;5;5;4;6;1;4.25;2.428571429;4.666666667;4.5;3.666666667;3.25;3.2;3.222222222;5;3.2;6;3.5;2.7;2.6;4.875
369;43;Mujer;Casado;1;Posgrado;Urbana;2;Mixto;Entre 200 y 500 empleados;No;Libre nombramiento y remocion;48;Entre 1 y 3 SMLV;Operativo;Si;Entre 1 a 5;Entre 3 y 7 años;Presencial;Menos de 1 hora;40;4;4;5;2;2;3;2;1;2;2;2;2;2;2;4;5;3;4;4;4;5;2;3;3;1;2;1;1;3;3;3;3;2;4;6;6;4;5;4;4;4;4;4;4;4;4;1;1;1;1;1;4;2;2;4;6;2;3;2;2;2;2;3;2;3;2;2;1;4;4;4;5;4;3;3;4;4;4;4;6;5;5;4;5;3;4;4;4;5;4;4;4.333333333;2.25;1.857142857;4;4.25;2.666666667;1.25;2.8;4.555555556;4;1;3.6;2.166666667;3.9;4.8;4.125
370;44;Hombre;Unión libre;1;Tecnológico;Urbana;4;Público;Entre 50 y 200 empleados;No;Presentación de servicios;40;Menos de 1 SMLV;Operativo;No;Entre 15 a 20;Entre 1 y 3 años;Presencial;Entre 2 y 3 horas;12;1;3;1;5;4;3;4;3;3;3;3;3;4;3;3;4;3;5;4;4;4;3;4;3;3;2;3;3;3;3;2;3;3;6;4;4;4;4;4;4;4;6;2;6;6;4;2;2;2;2;2;2;4;2;4;2;4;4;3;4;3;4;4;4;3;4;3;2;6;5;6;5;5;6;5;5;5;5;3;5;6;5;5;6;7;6;6;5;5;5;5;1.666666667;4;3.142857143;3.333333333;4.25;3.333333333;2.75;2.8;4.444444444;4.5;2;2.8;3.5;5.3;4.8;5.625
371;43;Mujer;Casado;3;Posgrado;Urbana;3;Público;Más de 500 empleados;No;Carrera;36;Entre 1 y 3 SMLV;Administrativo;No;Entre 1 a 5;Entre 1 y 3 años;Presencial;Menos de 1 hora;28;5;5;5;2;1;2;2;2;3;3;3;3;4;3;4;5;4;5;4;4;4;2;2;3;3;4;3;3;4;3;3;4;4;4;6;5;6;6;4;6;6;6;4;3;2;4;3;3;3;1;3;2;3;3;3;3;2;3;2;1;2;2;1;2;3;3;1;1;5;5;5;5;5;4;4;5;4;4;4;4;5;4;3;3;2;2;1;3;2;2;3;5;1.75;3;4.333333333;4.25;2.333333333;3.25;3.6;5.444444444;3.25;2.6;2.8;1.916666667;4.6;4;2.25
372;44;Hombre;Soltero;3;Posgrado;Urbana;3;Público;Entre 50 y 200 empleados;Si;Carrera;39;Entre 1 y 3 SMLV;Administrativo;No;Entre 5 a 10;Menos de 1 año;Presencial;Menos de 1 hora;7;4;3;4;3;3;3;2;3;2;2;2;3;3;2;5;4;5;4;5;5;4;3;3;2;3;3;3;4;3;3;2;2;2;6;6;5;6;6;6;4;6;6;5;2;2;2;2;3;3;3;2;3;2;3;2;3;3;2;2;3;2;3;2;2;3;2;2;2;4;4;3;5;4;4;4;4;5;4;4;6;5;5;5;2;2;3;3;2;3;3;2;3.666666667;2.75;2.428571429;4.666666667;4.5;2.666666667;3.25;2.4;5.666666667;2.75;2.6;2.6;2.333333333;4.1;5;2.5
373;53;Hombre;Separado;Sin hijos;Técnico;Urbana;3;Público;Entre 50 y 200 empleados;Si;Otro;37;Entre 1 y 3 SMLV;Directivo;No;Entre 5 a 10;Entre 3 y 7 años;Presencial;Entre 1 y 2 horas;7;3;3;3;3;3;3;3;3;3;2;3;2;2;2;4;4;4;5;4;5;4;3;2;3;4;2;2;2;3;3;2;3;3;6;4;4;4;6;6;5;4;6;6;2;4;6;2;1;3;1;1;1;3;3;2;1;3;2;2;2;4;2;3;3;2;3;2;3;5;6;5;5;5;6;6;5;6;6;5;4;3;5;5;2;2;2;3;3;2;2;2;3;3;2.428571429;4;4.5;2.666666667;2.5;2.8;5;4.5;1.6;2;2.583333333;5.5;4.4;2.25
374;47;Mujer;Soltero;3;Posgrado;Urbana;4;Público;Entre 200 y 500 empleados;No;Presentación de servicios;37;Entre 3 y 5 SMLV;Administrativo;No;Entre 1 a 5;Entre 7 y 10 años;Presencial;Entre 1 y 2 horas;37;2;3;2;2;2;3;2;3;3;4;3;2;4;4;4;4;5;5;5;5;5;2;2;2;3;4;3;2;3;3;3;3;3;5;7;5;5;6;7;5;6;4;2;4;6;6;1;1;3;1;1;3;4;2;3;3;1;2;1;1;2;2;2;1;1;1;2;2;6;6;5;6;4;4;5;5;6;5;1;1;1;2;1;3;2;3;2;1;2;1;2;2.333333333;2.25;3.285714286;4.333333333;5;2;3;3;5.555555556;4.5;1.4;3;1.5;5.2;1.2;2
375;36;Mujer;Unión libre;1;Tecnológico;Urbana;3;Público;Más de 500 empleados;No;Otro;52;Entre 3 y 5 SMLV;Administrativo;No;Entre 10 a 15;Entre 1 y 3 años;Presencial;Menos de 1 hora;8;4;4;5;2;1;2;2;2;4;3;3;3;2;3;4;4;4;4;3;4;5;2;1;1;4;4;4;4;3;3;2;2;2;6;7;6;5;6;6;5;5;5;7;3;1;3;3;3;1;1;1;3;2;2;4;4;1;1;1;1;1;1;1;1;1;1;2;1;6;5;5;5;6;6;5;6;6;5;2;1;1;2;3;3;3;3;2;3;3;4;3;4.333333333;1.75;2.857142857;4;4;1.333333333;4;2.4;5.666666667;3.5;1.8;3;1.083333333;5.5;1.8;3
